designation,Payment_Type,level,City,State,Company_Name
Painter,Daily,beginner,Bengaluru,Karnataka,Malhotra-Kumar
Painter,Daily,expert,Chennai,Tamil Nadu,Talwar-Lala
Painter,Daily,beginner,Navi Mumbai,Maharashtra,Mane Ltd
Painter,Daily,expert,Bengaluru,Karnataka,"Dubey, Bansal and Garde"
Painter,Daily,beginner,Kochi,Kerala,"Sandhu, Kamdar and Boase"
Brick Layer,Daily,beginner,Mumbai,Maharashtra,Vig and Sons
Painter,Monthly,beginner,Bengaluru,Karnataka,"Khosla, Ahluwalia and Loyal"
Painter,Daily,beginner,Bengaluru,Karnataka,"Lalla, Dave and Sem"
Painter,Daily,beginner,Mumbai,Maharashtra,Reddy Group
Brick Layer,Daily,beginner,Thiruvananthapuram,Kerala,Savant-Vaidya
Painter,Daily,beginner,Bengaluru,Karnataka,Buch LLC
Brick Layer,Daily,beginner,Bengaluru,Karnataka,Chacko Inc
Painter,Daily,expert,Ahmedabad,Gujarat,"Rajagopal, Sidhu and Sengupta"
Brick Layer,Daily,expert,New Delhi,Delhi,Lad-Salvi
Labourer,Daily,beginner,Noida,Uttar Pradesh,Rajagopal-Raju
Brick Layer,Daily,beginner,Chennai,Tamil Nadu,Gola-Lanka
Painter,Daily,beginner,Aurangabad,Bihar,Bandi Inc
Brick Layer,Daily,beginner,Chennai,Tamil Nadu,"Handa, Deshpande and Sundaram"
Painter,Daily,novice,Bengaluru,Karnataka,Ganesh-Dass
Painter,Daily,expert,Gurugram,Haryana,Dara Group
Painter,Daily,beginner,Bengaluru,Karnataka,Mannan LLC
Brick Layer,Daily,beginner,Bengaluru,Karnataka,Dhingra-Kibe
Labourer,Daily,beginner,Bengaluru,Karnataka,"Dhingra, Bath and Sawhney"
Brick Layer,Daily,beginner,Hyderabad,Telangana,Sastry-Khare
Painter,Daily,expert,Chennai,Tamil Nadu,Bhavsar-Wagle
Painter,Daily,expert,Pune,Maharashtra,Ravel-Luthra
Painter,Daily,beginner,Pune,Maharashtra,Thaker-Sahota
Painter,Daily,beginner,Bengaluru,Karnataka,"Ramaswamy, Hora and Shroff"
Painter,Daily,beginner,Chennai,Tamil Nadu,Venkatesh PLC
Painter,Daily,beginner,Greater Chennai Area,Tamil Nadu,"Kunda, Tank and Tank"
Painter,Daily,beginner,New Delhi,Delhi,"Raman, Mall and Aggarwal"
Painter,Daily,expert,Hyderabad,Telangana,Singh Group
Brick Layer,Daily,beginner,Bengaluru,Karnataka,Borde-Keer
Painter,Daily,expert,Bengaluru,Karnataka,Mani LLC
Painter,Daily,beginner,Ernakulam,Kerala,Chakrabarti-Grewal
Labourer,Daily,beginner,Jaipur,Rajasthan,Khare Group
Painter,Daily,expert,Gurugram,Haryana,Iyer Ltd
Painter,Daily,beginner,Bengaluru,Karnataka,"Mani, Chanda and Chatterjee"
Labourer,Daily,beginner,Bengaluru,Karnataka,"Raja, Ratta and Singhal"
Painter,Daily,beginner,Bengaluru,Karnataka,Batra-Khosla
Brick Layer,,beginner,Bengaluru,Karnataka,Chacko Inc
Painter,Daily,expert,Noida,Uttar Pradesh,"Kurian, Desai and Tripathi"
Painter,Daily,expert,Hyderabad,Telangana,Chana-Sahni
Factory Worker,Daily,beginner,Bhopal,Madhya Pradesh,"Kadakia, Thaker and Vala"
Brick Layer,Daily,beginner,Bengaluru,Karnataka,Raju Ltd
Painter,Daily,beginner,Bengaluru,Karnataka,Madan-Dugar
Labourer,Daily,beginner,Chennai,Tamil Nadu,Thaker Inc
Painter,Daily,beginner,Mumbai,Maharashtra,Sawhney-Devan
Painter,Daily,expert,Chennai,Tamil Nadu,Sanghvi Ltd
Painter,Monthly,beginner,Bengaluru,Karnataka,Choudhry Ltd
Painter,Daily,expert,Bengaluru,Karnataka,"Mallick, Sarraf and Chandran"
Labourer,Daily,beginner,Jaipur,Rajasthan,Dutta Inc
Painter,Daily,beginner,Pune,Maharashtra,Viswanathan LLC
Brick Layer,Daily,beginner,Mumbai,Maharashtra,Gara-Sachar
Painter,Daily,beginner,Hyderabad,Telangana,Varty-Srinivasan
Painter,Daily,beginner,Bengaluru,Karnataka,Raj Group
Painter,Daily,expert,Mumbai,Maharashtra,Mall-Chacko
Painter,Daily,expert,Pune,Maharashtra,"Gara, Chandran and Bhavsar"
Painter,Daily,beginner,Noida,Uttar Pradesh,Ratta-Kapoor
Labourer,Daily,beginner,Rupnagar,Punjab,"Borde, Master and Warrior"
Labourer,Daily,beginner,Bengaluru,Karnataka,Dua Ltd
Painter,Bi-Weekly,beginner,Bengaluru,Karnataka,Ramanathan and Sons
Painter,Daily,expert,Hyderabad,Telangana,Dara Ltd
Painter,Daily,beginner,Chennai,Tamil Nadu,Arya-Kala
Painter,Daily,beginner,Hyderabad,Telangana,"Sarraf, Bhavsar and Maharaj"
Painter,Daily,beginner,Mumbai,Maharashtra,"Hayre, Butala and Mahal"
Painter,Daily,novice,Chennai,Tamil Nadu,Bhalla-Chana
Brick Layer,Daily,expert,Hyderabad,Telangana,"Chakraborty, Joshi and Gandhi"
Painter,Daily,beginner,Ahmedabad,Gujarat,Aurora LLC
Labourer,Daily,beginner,Bengaluru,Karnataka,Ramesh-Kalla
Painter,Daily,expert,Hyderabad,Telangana,"Sawhney, Sampath and Roy"
Painter,Daily,expert,Hyderabad,Telangana,"Saran, Bora and Choudhury"
Painter,Daily,beginner,Hyderabad,Telangana,Ratta PLC
Painter,Daily,beginner,Bengaluru,Karnataka,Dutt Inc
Painter,Daily,beginner,Noida,Uttar Pradesh,Sabharwal Inc
Painter,Daily,novice,Bengaluru,Karnataka,Yohannan LLC
Painter,Daily,expert,Chennai,Tamil Nadu,Gola-Chacko
Painter,Daily,expert,Bengaluru,Karnataka,"Singhal, Rege and Taneja"
Labourer,Daily,beginner,Siwani,Haryana,Vohra-Varma
Painter,Daily,beginner,Jaipur,Rajasthan,Gara-Chanda
Painter,Daily,beginner,Hyderabad,Telangana,Kibe-Khare
Brick Layer,Daily,beginner,Bengaluru,Karnataka,Contractor-Subramanian
Brick Layer,Daily,beginner,Bangalore Urban,Karnataka,Samra-D’Alia
Painter,Daily,beginner,Kochi,Kerala,Dhar-De
Labourer,Daily,expert,Vishakhapatnam,Andhra Pradesh,Sarma Ltd
Painter,Daily,beginner,Bengaluru,Karnataka,Badami-Sanghvi
Painter,Daily,beginner,Bengaluru,Karnataka,"Sahota, Sharma and Toor"
Labourer,Daily,beginner,Ulhasnagar,Maharashtra,Wali PLC
Painter,Daily,expert,Gurugram,Haryana,Verma Ltd
Labourer,Daily,expert,Bengaluru,Karnataka,Deep Group
Painter,Daily,beginner,Gurgaon,Haryana,Chaudhry-Dua
Painter,Daily,expert,Pune,Maharashtra,Deo-Banerjee
Painter,Daily,beginner,Ahmedabad,Gujarat,Hans-Amble
Painter,Daily,novice,Bengaluru East,Karnataka,"Atwal, Thaman and Verma"
Brick Layer,Daily,beginner,Bhopal,Madhya Pradesh,Dhaliwal-Krishnan
Painter,Daily,expert,Chennai,Tamil Nadu,"Deol, Ravi and Bakshi"
Painter,Daily,novice,Pune,Maharashtra,Shetty-Babu
Painter,Daily,beginner,Noida,Uttar Pradesh,"Wason, Sridhar and Sabharwal"
Painter,Daily,novice,Delhi,Delhi,Lata Group
Painter,Daily,beginner,Delhi,Delhi,Ray-Biswas
Painter,Daily,novice,Bengaluru,Karnataka,Mane LLC
Painter,Daily,expert,Hyderabad,Telangana,Raja-Dugal
Painter,Daily,beginner,Bengaluru,Karnataka,Dube Group
Painter,Daily,beginner,Bengaluru,Karnataka,Varghese-Barad
Painter,Daily,beginner,Thane,Maharashtra,"Sarin, Seshadri and Krishnan"
Labourer,Daily,beginner,Chennai,Tamil Nadu,"Bajwa, Ray and Shan"
Brick Layer,Daily,beginner,Navi Mumbai,Maharashtra,Rajagopal Group
Painter,Daily,beginner,Pune,Maharashtra,"Deshmukh, Gopal and Mahajan"
Painter,Daily,beginner,Mumbai,Maharashtra,"Khatri, Saraf and Chad"
Labourer,Daily,beginner,New Delhi,Delhi,"Golla, Gulati and Chaudry"
Brick Layer,Daily,beginner,Bengaluru,Karnataka,Shah and Sons
Brick Layer,Daily,beginner,Pune,Maharashtra,"Din, Chahal and Chokshi"
Painter,Daily,beginner,Chennai,Tamil Nadu,"Kurian, Sandal and Chokshi"
Brick Layer,Daily,beginner,Mumbai,Maharashtra,"Dutt, Bhatt and Divan"
Painter,Daily,expert,Bengaluru,Karnataka,"Lall, Johal and Sangha"
Painter,Daily,beginner,Bengaluru,Karnataka,Sachdeva Ltd
Painter,Daily,expert,Chennai,Tamil Nadu,"Sahota, Srinivas and Sunder"
Painter,Daily,expert,Hyderabad,Telangana,Sem-Amble
Painter,Daily,beginner,Hyderabad,Telangana,Bandi and Sons
Brick Layer,Daily,beginner,Ahmedabad,Gujarat,"Khare, Mani and Krishnan"
Painter,Daily,beginner,Bengaluru,Karnataka,Comar Group
Painter,Bi-Weekly,beginner,Bengaluru,Karnataka,Bhavsar and Sons
Painter,Daily,novice,Indore,Madhya Pradesh,"Issac, Warrior and Sur"
Labourer,Daily,beginner,Noida,Uttar Pradesh,Karnik LLC
Painter,Daily,beginner,Bengaluru,Karnataka,"Jayaraman, Bhardwaj and Shukla"
Painter,Daily,beginner,Jaipur,Rajasthan,Contractor-Singhal
Painter,Daily,beginner,Bengaluru,Karnataka,"Yadav, Khatri and Lala"
Labourer,Daily,beginner,Chennai,Tamil Nadu,Apte and Sons
Painter,Daily,beginner,Bengaluru,Karnataka,"Bhat, Arora and Kulkarni"
Painter,Daily,beginner,Gurgaon Rural,Haryana,Dua LLC
Painter,Daily,expert,Mumbai,Maharashtra,"Varma, Chawla and Jha"
Painter,Daily,beginner,Pune,Maharashtra,"Agate, Bumb and Khalsa"
Painter,Daily,expert,Bengaluru,Karnataka,Bhatti-Banerjee
Painter,Daily,beginner,Hyderabad,Telangana,Borah LLC
Brick Layer,Daily,beginner,Bengaluru,Karnataka,Borde-Deshmukh
Brick Layer,Daily,beginner,Mumbai,Maharashtra,"Shanker, Ravel and Bobal"
Brick Layer,Daily,beginner,Chennai,Tamil Nadu,"Khalsa, Subramaniam and Krishnan"
Labourer,Daily,expert,Lucknow,Uttar Pradesh,"Khalsa, Bhatnagar and Din"
Factory Worker,Daily,expert,Lucknow,Uttar Pradesh,"Kothari, Anand and Ratti"
Factory Worker,Daily,expert,Kanpur,Uttar Pradesh,"Bhatt, Suresh and Madan"
Painter,Daily,beginner,Navi Mumbai,Maharashtra,Sharaf-Viswanathan
Factory Worker,Daily,expert,Visakhapatnam,Andhra Pradesh,Singh-Shukla
Painter,Daily,expert,Kanpur,Uttar Pradesh,Loke Inc
Labourer,Daily,expert,Lucknow,Uttar Pradesh,Atwal-Chakraborty
Labourer,Daily,expert,Patna,Bihar,"Mann, Bir and Mane"
Labourer,Daily,expert,Patna,Bihar,Iyer-Buch
Painter,Daily,beginner,Mumbai,Maharashtra,Rau Group
Labourer,Daily,expert,Nagpur,Maharashtra,Goda-Deo
Labourer,Daily,expert,Kolkata,West Bengal,"Walla, Bala and Shankar"
Factory Worker,Daily,expert,Ahmedabad,Gujarat,"Singhal, Zachariah and Majumdar"
Labourer,Daily,expert,Lucknow,Uttar Pradesh,Karan-Dara
Painter,Daily,expert,Thane,Maharashtra,Sengupta-Shankar
Painter,,beginner,Bengaluru,Karnataka,Bhatt and Sons
Painter,Daily,expert,Kochi,Kerala,Bhalla Group
Painter,Daily,expert,Kolkata,West Bengal,"Manne, Goyal and Ramanathan"
Painter,Daily,expert,Thane,Maharashtra,Banik-Varty
Painter,Daily,expert,Delhi,Delhi,Wali-Shere
Painter,Daily,expert,Kochi,Kerala,Varkey and Sons
Painter,Daily,expert,Greater Delhi Area,Delhi,Deshpande-Koshy
Painter,Daily,expert,Kanpur,Uttar Pradesh,Sathe-Sunder
Painter,Daily,expert,Lucknow,Uttar Pradesh,"Mannan, Sen and Bhattacharyya"
Labourer,Daily,expert,Kanpur,Uttar Pradesh,"Dugar, Varma and Acharya"
Painter,Daily,beginner,Bengaluru,Karnataka,Acharya PLC
Painter,,beginner,Mumbai Metropolitan Region,Maharashtra,Ganesh Ltd
Painter,,beginner,Bengaluru,Karnataka,"Ahluwalia, Varkey and Grewal"
Painter,,beginner,Bengaluru,Karnataka,Ghosh-Shankar
Labourer,Daily,novice,Hyderabad,Telangana,"Ahuja, Seth and Gade"
Painter,Daily,beginner,Mumbai,Maharashtra,Tella-Bhatti
Labourer,Daily,beginner,Gurugram,Haryana,Batta-Suri
Labourer,Daily,beginner,Kochi,Kerala,Kari-Bose
Painter,Daily,beginner,Bengaluru,Karnataka,"Solanki, Shere and Gopal"
Painter,,beginner,Bengaluru,Karnataka,Bal Ltd
Painter,,beginner,Bengaluru,Karnataka,Sachdeva Group
Painter,,beginner,Greater Bengaluru Area,Karnataka,"Gera, Kothari and Chahal"
Labourer,Daily,beginner,Noida,Uttar Pradesh,Halder and Sons
Painter,,beginner,Bengaluru,Karnataka,Chadha Inc
Painter,Daily,expert,Gurugram,Haryana,Ratta Inc
Painter,Daily,expert,Chennai,Tamil Nadu,Biswas-Rau
Painter,Bi-Weekly,expert,Bengaluru,Karnataka,"Sheth, Deshpande and Gupta"
Painter,Bi-Weekly,expert,Bengaluru,Karnataka,Master Ltd
Painter,,beginner,Delhi,Delhi,Rastogi-Sandal
Painter,Bi-Weekly,expert,Bengaluru,Karnataka,Walla LLC
Factory Worker,Daily,beginner,Bengaluru,Karnataka,"Bhatia, Yadav and Mandal"
Labourer,Daily,beginner,Bengaluru,Karnataka,Kadakia and Sons
Labourer,Daily,beginner,Pune,Maharashtra,Rau-Taneja
Painter,Daily,beginner,Bengaluru,Karnataka,"Doctor, Varkey and Sami"
Painter,Daily,expert,Kanpur,Uttar Pradesh,"Guha, Grover and Suresh"
Factory Worker,Daily,beginner,Bengaluru,Karnataka,Kulkarni-Bedi
Painter,Daily,beginner,Bengaluru,Karnataka,Konda-Golla
Painter,Bi-Weekly,beginner,New Delhi,Delhi,Sinha Group
Labourer,Daily,beginner,Gurugram,Haryana,Mann-Raju
Painter,Bi-Weekly,beginner,Kolkata,West Bengal,Sahni Inc
Painter,,beginner,Bengaluru,Karnataka,Iyengar-Baria
Painter,Daily,expert,Gurugram,Haryana,Dash-Gokhale
Painter,Daily,expert,Hyderabad,Telangana,"Bhattacharyya, Kant and Thaman"
Labourer,Daily,beginner,Mumbai,Maharashtra,Jain Group
Painter,Bi-Weekly,beginner,Bengaluru,Karnataka,"Deo, Sachdev and Chadha"
Painter,Daily,expert,Hyderabad,Telangana,Loyal Group
Painter,Daily,beginner,Bengaluru,Karnataka,Sandal Inc
Labourer,Daily,beginner,Mumbai,Maharashtra,"Kashyap, Kunda and Ray"
Painter,Daily,expert,Bengaluru,Karnataka,Dyal-Setty
Painter,Daily,novice,Bengaluru,Karnataka,"Khatri, Brahmbhatt and Grewal"
Painter,,beginner,New Delhi,Delhi,Dani-Jaggi
Painter,Bi-Weekly,beginner,Bengaluru,Karnataka,Sinha-Khosla
Painter,Daily,beginner,Bengaluru,Karnataka,"Ramesh, Kuruvilla and Das"
Painter,Daily,beginner,Noida,Uttar Pradesh,Dixit LLC
Painter,Bi-Weekly,beginner,Bengaluru,Karnataka,Ravel-Bajaj
Painter,Daily,expert,Bengaluru,Karnataka,"Vaidya, Shukla and Kant"
Labourer,Daily,expert,Bengaluru,Karnataka,Choudhury-Deshpande
Painter,Daily,beginner,Bengaluru,Karnataka,Chakrabarti-Singhal
Painter,Daily,expert,Pune,Maharashtra,Bal Group
Labourer,Daily,expert,Kanpur,Uttar Pradesh,Bansal-Dani
Painter,Daily,expert,Hyderabad,Telangana,"Ray, Toor and Jhaveri"
Painter,Daily,expert,Mumbai,Maharashtra,Sarraf-Ghosh
Brick Layer,Daily,expert,Mumbai,Maharashtra,"Gole, Issac and Trivedi"
Painter,Daily,expert,Bengaluru,Karnataka,Ranganathan and Sons
Painter,Bi-Weekly,expert,Bengaluru,Karnataka,Mander-Seth
Painter,Daily,beginner,Bengaluru,Karnataka,Dixit Ltd
Painter,Daily,beginner,Bengaluru,Karnataka,Rout-Varma
Painter,Daily,expert,Gurugram,Haryana,Sidhu Group
Painter,Daily,expert,Chennai,Tamil Nadu,Solanki and Sons
Painter,Daily,beginner,Bengaluru,Karnataka,"Varma, Handa and Khanna"
Labourer,Daily,beginner,Bengaluru,Karnataka,Kata-Batra
Painter,Daily,expert,Bengaluru,Karnataka,Gill-Bandi
Painter,Daily,expert,Bengaluru,Karnataka,Mander-Ghosh
Painter,Daily,beginner,Greater Bengaluru Area,Karnataka,Subramanian-Mahal
Painter,Daily,beginner,Bengaluru,Karnataka,Balakrishnan-Dutt
Painter,Daily,beginner,Bengaluru,Karnataka,Bhagat Ltd
Labourer,Daily,expert,Bengaluru,Karnataka,"Contractor, Sarna and Varty"
Painter,Daily,beginner,Bengaluru,Karnataka,Chaudry PLC
Painter,Daily,beginner,Hyderabad,Telangana,"Bora, Suri and Batra"
Painter,Daily,expert,Bengaluru,Karnataka,"Badal, Rao and Bawa"
Painter,Daily,beginner,Sahibzada Ajit Singh Nagar,Punjab,"Bhatnagar, Wali and Chana"
Labourer,Daily,beginner,Mumbai Metropolitan Region,Maharashtra,"Suri, Gole and Master"
Painter,Daily,expert,Lucknow,Uttar Pradesh,"Wali, Dutt and Chahal"
Painter,Daily,novice,Pune,Maharashtra,Lal-Dhaliwal
Labourer,Daily,beginner,New Delhi,Delhi,Banerjee LLC
Painter,Daily,expert,Bengaluru,Karnataka,Anne-Saran
Painter,Daily,expert,Chennai,Tamil Nadu,"Vohra, Kari and Garg"
Painter,Daily,expert,Noida,Uttar Pradesh,Thaman LLC
Painter,Daily,beginner,Bengaluru,Karnataka,De LLC
Labourer,Daily,expert,Chennai,Tamil Nadu,"Chander, Rau and Kapur"
Painter,Daily,expert,Bengaluru,Karnataka,Ghosh-Anand
Painter,Daily,novice,Gurugram,Haryana,"Ahluwalia, Bajaj and Arora"
Painter,Daily,novice,New Delhi,Delhi,Gola and Sons
Factory Worker,Daily,novice,Ghaziabad,Uttar Pradesh,Dayal-Mani
Brick Layer,Bi-Weekly,expert,Delhi,Delhi,Bhardwaj-Kurian
Painter,Daily,expert,Bengaluru,Karnataka,"Date, Brar and Savant"
Labourer,Daily,expert,Bengaluru,Karnataka,"Dhar, Bhatt and Chopra"
Painter,Monthly,beginner,Bengaluru,Karnataka,"Ratti, Kaul and Sami"
Painter,Daily,beginner,Pune,Maharashtra,Andra-Bhalla
Labourer,Daily,beginner,Ahmedabad,Gujarat,Hayer-Mall
Painter,Daily,expert,Bengaluru,Karnataka,Sha-Rajan
Painter,Daily,beginner,Noida,Uttar Pradesh,"Chakraborty, Chhabra and Bandi"
Painter,Daily,beginner,Bengaluru,Karnataka,"Manne, Date and Atwal"
Painter,Daily,beginner,Gurugram,Haryana,Ramesh-Chowdhury
Painter,Daily,beginner,Kangra,Himachal Pradesh,Sahota-Chaudry
Labourer,Daily,expert,Greater Delhi Area,Delhi,Kuruvilla-Bal
Painter,Daily,novice,Chennai,Tamil Nadu,"Dhawan, Dayal and Loke"
Labourer,Daily,expert,Kanpur,Uttar Pradesh,Sharma-Sankar
Painter,Daily,expert,Bengaluru,Karnataka,Loyal-Kata
Painter,Daily,beginner,Mumbai,Maharashtra,Bhargava LLC
Painter,Daily,expert,Mumbai,Maharashtra,Hari-Sarraf
Painter,Daily,beginner,Pune,Maharashtra,Kala-Mannan
Painter,Daily,beginner,Bengaluru,Karnataka,"Sule, Singhal and Walla"
Painter,Daily,beginner,Hyderabad,Telangana,Baral-Gara
Factory Worker,Daily,beginner,Kanpur Nagar,Uttar Pradesh,Bumb Group
Factory Worker,Daily,beginner,Noida,Uttar Pradesh,"Bhakta, Tandon and Dugar"
Painter,Daily,expert,Ahmedabad,Gujarat,"Seshadri, Kapur and Chaudhry"
Painter,Daily,expert,Delhi,Delhi,"Kaur, Trivedi and Bath"
Painter,Daily,beginner,Mumbai,Maharashtra,"Dar, Hans and Subramanian"
Painter,Daily,expert,Bengaluru,Karnataka,"Kala, Desai and Ravi"
Painter,Daily,expert,Bengaluru,Karnataka,Bir PLC
Painter,Daily,expert,Delhi,Delhi,Mani PLC
Painter,Daily,novice,Mumbai,Maharashtra,Bawa-Bahri
Painter,Daily,novice,Bengaluru,Karnataka,Dugal LLC
Painter,Daily,novice,Hyderabad,Telangana,Aurora Inc
Painter,Bi-Weekly,beginner,Alipur,Maharashtra,Wason-Rajagopal
Painter,Daily,beginner,Bengaluru,Karnataka,Mall-Wali
Factory Worker,Daily,expert,Bengaluru,Karnataka,Balay-Varty
Painter,Daily,expert,Bengaluru,Karnataka,"Tella, Bala and Bhakta"
Painter,Daily,beginner,Bangalore Urban,Karnataka,Jaggi-Bal
Painter,Daily,expert,Patna,Bihar,Agrawal-Golla
Painter,Daily,beginner,Bengaluru,Karnataka,Contractor-Bedi
Painter,Daily,expert,Pune,Maharashtra,Krishna-Mahal
Labourer,Daily,beginner,Bengaluru,Karnataka,Khare-Tank
Painter,Daily,beginner,Sahibzada Ajit Singh Nagar,Punjab,"Bail, Suresh and Dube"
Brick Layer,Daily,beginner,Hyderabad,Telangana,"Chhabra, Bajaj and Hegde"
Factory Worker,Daily,beginner,Gurugram,Haryana,Sathe Group
Factory Worker,Daily,expert,Pune,Maharashtra,"Walla, Atwal and Sen"
Painter,Daily,expert,Hyderabad,Telangana,Thaman Group
Painter,Daily,beginner,Bengaluru,Karnataka,"Rajagopal, Ratti and Swaminathan"
Painter,Daily,novice,Mumbai,Maharashtra,Srinivas Inc
Painter,Daily,beginner,Bengaluru,Karnataka,Chacko and Sons
Painter,Daily,expert,Greater Bengaluru Area,Karnataka,"Subramaniam, Raval and Soni"
Painter,Daily,expert,Bengaluru,Karnataka,"Chawla, Shah and Talwar"
Painter,Daily,novice,Bengaluru,Karnataka,Chadha-Setty
Painter,Daily,beginner,Mumbai,Maharashtra,Bhavsar and Sons
Painter,Daily,beginner,Hyderabad,Telangana,"Bora, Khalsa and Mall"
Painter,Daily,expert,Bengaluru,Karnataka,Khanna Group
Painter,Daily,expert,Greater Bengaluru Area,Karnataka,Char LLC
Painter,Daily,expert,Bengaluru,Karnataka,Dhar Ltd
Painter,Daily,novice,Bengaluru,Karnataka,Deo-Kata
Painter,Daily,expert,Delhi,Delhi,"Chopra, Gade and Choudhry"
Painter,Daily,beginner,Bengaluru,Karnataka,"Dash, Lad and Trivedi"
Painter,Daily,beginner,Mumbai,Maharashtra,Magar-Choudhury
Labourer,Daily,expert,Patna,Bihar,"Vyas, Kakar and Lanka"
Painter,Daily,expert,Bengaluru,Karnataka,"Viswanathan, Butala and Dada"
Painter,Daily,beginner,Gurugram,Haryana,"Grover, Vohra and Kumar"
Painter,Bi-Weekly,beginner,Noida,Uttar Pradesh,"Cherian, Kapadia and Handa"
Labourer,Daily,beginner,Gurugram,Haryana,"Ratta, Shankar and Batta"
Labourer,Daily,beginner,Kolkata,West Bengal,Lal-Warrior
Painter,Daily,expert,Bengaluru,Karnataka,"Gara, Choudhury and Solanki"
Painter,Daily,beginner,Chennai,Tamil Nadu,Shenoy-Rattan
Painter,Daily,expert,Bengaluru,Karnataka,Venkataraman-Dhawan
Painter,Daily,expert,Bengaluru,Karnataka,"Malhotra, Bahri and Saraf"
Labourer,Daily,expert,Mumbai,Maharashtra,Borra-Swaminathan
Painter,Daily,beginner,Pune,Maharashtra,"Kant, Sathe and Sabharwal"
Painter,Daily,beginner,Sahibzada Ajit Singh Nagar,Punjab,"Srinivas, Chaudhry and Vyas"
Painter,Daily,beginner,Bengaluru,Karnataka,"Mane, Borra and Ganguly"
Painter,Daily,beginner,Bengaluru,Karnataka,Das PLC
Painter,Daily,expert,Bengaluru,Karnataka,"Sanghvi, Hora and Mani"
Painter,Daily,expert,Hyderabad,Telangana,Mandal-Kannan
Painter,Daily,expert,Pune,Maharashtra,Saran-Divan
Painter,Daily,beginner,Bengaluru,Karnataka,Ganesan Group
Painter,Daily,expert,Bengaluru,Karnataka,"Mahal, Krish and Solanki"
Painter,Daily,expert,Hyderabad,Telangana,Sha-Jain
Painter,Daily,expert,Noida,Uttar Pradesh,Sagar Group
Painter,Daily,expert,Bengaluru,Karnataka,Mahajan-Lad
Labourer,Daily,expert,Patna,Bihar,Rao PLC
Painter,Daily,beginner,Bengaluru,Karnataka,"Sha, Srivastava and Iyer"
Painter,Daily,novice,Bengaluru,Karnataka,Batra and Sons
Painter,Daily,expert,Bengaluru,Karnataka,"Chawla, Dhawan and Dey"
Painter,Daily,expert,Indore,Madhya Pradesh,Warrior-Batra
Painter,Daily,beginner,Bengaluru,Karnataka,Ahluwalia PLC
Painter,Daily,beginner,Hyderabad,Telangana,Rao-Trivedi
Painter,Daily,beginner,Bengaluru,Karnataka,"Khare, Balakrishnan and Tandon"
Painter,Daily,expert,Bengaluru,Karnataka,"Dhaliwal, Ramaswamy and Mangal"
Painter,Daily,beginner,Bengaluru,Karnataka,Randhawa-Kannan
Labourer,Daily,beginner,Pune,Maharashtra,Sodhi-Jain
Painter,,beginner,Gurugram,Haryana,Johal-Kothari
Painter,Daily,expert,Chennai,Tamil Nadu,"Doshi, Sodhi and Sekhon"
Painter,Daily,beginner,Pune,Maharashtra,Shanker Ltd
Labourer,Daily,expert,Noida,Uttar Pradesh,Verma Ltd
Painter,Daily,beginner,Bengaluru,Karnataka,Bose and Sons
Painter,Daily,novice,Bengaluru,Karnataka,Kanda-Wable
Painter,Daily,beginner,Bengaluru,Karnataka,Subramaniam Ltd
Painter,Daily,expert,Noida,Uttar Pradesh,Sinha-Jhaveri
Painter,Daily,expert,Hyderabad,Telangana,Sharaf Inc
Painter,Daily,beginner,Pune,Maharashtra,Master Group
Brick Layer,Daily,beginner,Bengaluru,Karnataka,"Wable, Bhandari and Bath"
Labourer,Daily,beginner,New Delhi,Delhi,Johal Inc
Painter,Daily,beginner,Bengaluru,Karnataka,Bumb-Dua
Labourer,Daily,beginner,Hyderabad,Telangana,Sethi-Raval
Painter,Daily,expert,Kochi,Kerala,Verma Ltd
Painter,Daily,beginner,Bengaluru,Karnataka,Sehgal LLC
Painter,Daily,beginner,Bengaluru,Karnataka,Sahota Group
Painter,Daily,beginner,Mumbai,Maharashtra,Suri PLC
Painter,Daily,beginner,Pune,Maharashtra,Tiwari Ltd
Brick Layer,Daily,expert,Bengaluru,Karnataka,"Bava, Raj and Dube"
Painter,Daily,beginner,Bengaluru,Karnataka,"Korpal, Khare and Comar"
Painter,Daily,beginner,Pune,Maharashtra,Vig-Bhattacharyya
Painter,Daily,beginner,Pune,Maharashtra,Lata-Sami
Factory Worker,Daily,beginner,Gurugram,Haryana,Tak PLC
Painter,Daily,beginner,Pune,Maharashtra,Mandal PLC
Painter,Daily,beginner,Pune,Maharashtra,Contractor LLC
Painter,Daily,beginner,Noida,Uttar Pradesh,"Gokhale, Joshi and Wadhwa"
Painter,Daily,beginner,Bengaluru,Karnataka,Bains PLC
Painter,Daily,beginner,Bengaluru,Karnataka,"Brar, Ganesh and Guha"
Painter,Daily,beginner,Bengaluru,Karnataka,"Virk, Chaudhuri and Sahota"
Painter,Daily,expert,Bengaluru,Karnataka,"Ravi, Chowdhury and Roy"
Painter,Daily,beginner,Hyderabad,Telangana,"Singh, Andra and Bera"
Painter,Daily,expert,Vishakhapatnam,Andhra Pradesh,"Dugar, Borde and Sha"
